TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΜΟΛΒΙΣ,μολβίς,,μολβίς,weight of seven minae,weight of seven minae,weight of seven minae,,,,,,http://logeion.uchicago.edu/index.html#μολβίς
ΜΟΛΓΙΝΟΣ,μόλγινος,,μόλγινος,made of ox-hide,made of ox-hide,made of ox-hide,,,,,,http://logeion.uchicago.edu/index.html#μόλγινος
ΜΟΛΕΥΩ,μολεύω,,μολεύω,cut off and transplant the suckers,cut off and transplant the suckers,cut off and transplant the suckers,,,,,,http://logeion.uchicago.edu/index.html#μολεύω
ΜΟΛΗΣΙΣ,μόλησις,,μόλησις,coming,coming,coming,,,,,,http://logeion.uchicago.edu/index.html#μόλησις
ΜΟΛΙΒΑΧΘΗΣ,μολιβαχθής,,μολιβαχθής,"heavy with lead, leaded","heavy with lead, leaded","heavy with lead, leaded",,,,,,http://logeion.uchicago.edu/index.html#μολιβαχθής
ΜΟΛΙΒΙΟΝ,μολίβιον,,μολίβιον,leaden tube,leaden tube,leaden tube,,,,,,http://logeion.uchicago.edu/index.html#μολίβιον
ΜΟΛΙΒΟΣ,μόλιβος,,μόλιβος,lead,lead,lead,,,,,,http://logeion.uchicago.edu/index.html#μόλιβος
ΜΟΛΙΒΟΣΦΙΓΓΗΣ,μολιβοσφιγγής,,μολιβοσφιγγής,fastened,fastened,fastened,,,,,,http://logeion.uchicago.edu/index.html#μολιβοσφιγγής
ΜΟΛΙΒΟΥΣ,μολιβοῦς,,μολιβοῦς,leaden,leaden,leaden,,,,,,http://logeion.uchicago.edu/index.html#μολιβοῦς
ΜΟΛΙΣ,μόλις,μολις,μόλις,with difficulty; scarcely; reluctantly,"barely, scarcely","barely, scarcely",0,,,0,Adverb,http://logeion.uchicago.edu/index.html#μόλις
ΜΟΛΙΩΝ,Μολίων,,Μολίων,Molion,Molion,Molion,,,,,,http://logeion.uchicago.edu/index.html#Μολίων
ΜΟΛΟΒΡΙΟΝ,μολόβριον,,μολόβριον,the young of the wild swine,the young of the wild swine,the young of the wild swine,,,,,,http://logeion.uchicago.edu/index.html#μολόβριον
ΜΟΛΟΒΡΙΤΗΣ,μολοβρίτης,,μολοβρίτης,greedy fellow,greedy fellow,greedy fellow,,,,,,http://logeion.uchicago.edu/index.html#μολοβρίτης
ΜΟΛΟΒΡΟΣ,μολοβρός,,μολοβρός,a greedy fellow,a greedy fellow,a greedy fellow,,,,,,http://logeion.uchicago.edu/index.html#μολοβρός
ΜΟΛΟΘΟΥΡΟΣ,μολόθουρος,,μολόθουρος,an evergreen plant,an evergreen plant,an evergreen plant,,,,,,http://logeion.uchicago.edu/index.html#μολόθουρος
ΜΟΛΟΣ,Μόλος,,Μόλος,"Molus, father of Meriones","Molus, father of Meriones","Molus, father of Meriones",,,,,,http://logeion.uchicago.edu/index.html#Μόλος
ΜΟΛΟΥΡΙΣ,μολουρίς,,μολουρίς,locust,locust,locust,,,,,,http://logeion.uchicago.edu/index.html#μολουρίς
ΜΟΛΟΥΡΟΣ,μόλουρος,,μόλουρος,serpent,serpent,serpent,,,,,,http://logeion.uchicago.edu/index.html#μόλουρος
ΜΟΛΟΧΙΝΟΣ,μολόχινος,,μολόχινος,made of mallow-fibre,made of mallow-fibre,made of mallow-fibre,,,,,,http://logeion.uchicago.edu/index.html#μολόχινος
ΜΟΛΟΧΙΤΙΣ,μολοχῖτις,,μολοχῖτις,precious stone,precious stone,precious stone,,,,,,http://logeion.uchicago.edu/index.html#μολοχῖτις
ΜΟΛΠΑ,μολπά,,μολπά,song,song,song,,,,,,http://logeion.uchicago.edu/index.html#μολπά
ΜΟΛΠΑΔΙΑ,Μολπαδία,,Μολπαδία,"Molpadia, an Amazon","Molpadia, an Amazon","Molpadia, an Amazon",,,,,,http://logeion.uchicago.edu/index.html#Μολπαδία
ΜΟΛΠΑΖΩ,μολπάζω,,μολπάζω,to sing of,to sing of,to sing of,,,,,,http://logeion.uchicago.edu/index.html#μολπάζω
ΜΟΛΠΑΙΟΣ,μολπαῖος,,μολπαῖος,tuneful,tuneful,tuneful,,,,,,http://logeion.uchicago.edu/index.html#μολπαῖος
ΜΟΛΠΑΡΧΕΩ,μολπαρχέω,,μολπαρχέω,lead the song and dance,lead the song and dance,lead the song and dance,,,,,,http://logeion.uchicago.edu/index.html#μολπαρχέω
ΜΟΛΠΑΣΤΗΣ,μολπαστής,,μολπαστής,a minstrel,a minstrel,a minstrel,,,,,,http://logeion.uchicago.edu/index.html#μολπαστής
ΜΟΛΠΕΥΩ,μολπεύω,,μολπεύω,to be a μολπός,to be a μολπός,to be a μολπός,,,,,,http://logeion.uchicago.edu/index.html#μολπεύω
ΜΟΛΠΗ,μολπή,,μολπή,"the song and dance, a chant","the song and dance, a chant","the song and dance, a chant",,,,,,http://logeion.uchicago.edu/index.html#μολπή
ΜΟΛΠΗΔΟΝ,μολπηδόν,,μολπηδόν,like a song,like a song,like a song,,,,,,http://logeion.uchicago.edu/index.html#μολπηδόν
ΜΟΛΠΗΤΙΣ,μολπῆτις,,μολπῆτις,she who sings and dances,she who sings and dances,she who sings and dances,,,,,,http://logeion.uchicago.edu/index.html#μολπῆτις
ΜΟΛΠΟΔΩΡΑ,μολποδώρα,,μολποδώρα,bestower of μολπή,bestower of μολπή,bestower of μολπή,,,,,,http://logeion.uchicago.edu/index.html#μολποδώρα
ΜΟΛΥΒΑΣ,μολυβᾶς,,μολυβᾶς,lead-worker,lead-worker,lead-worker,,,,,,http://logeion.uchicago.edu/index.html#μολυβᾶς
ΜΟΛΥΒΔΑΙΝΑ,μολύβδαινα,,μολύβδαινα,a piece of lead,a piece of lead,a piece of lead,,,,,,http://logeion.uchicago.edu/index.html#μολύβδαινα
ΜΟΛΥΒΔΑΝΘΡΩΠΟΣ,μολυβδάνθρωπος,,μολυβδάνθρωπος,lead-man,lead-man,lead-man,,,,,,http://logeion.uchicago.edu/index.html#μολυβδάνθρωπος
ΜΟΛΥΒΔΕΟΣ,μολύβδεος,,μολύβδεος,leaden,leaden,leaden,,,,,,http://logeion.uchicago.edu/index.html#μολύβδεος
ΜΟΛΥΒΔΙΑΩ,μολυβδιάω,,μολυβδιάω,look lead-coloured,look lead-coloured,look lead-coloured,,,,,,http://logeion.uchicago.edu/index.html#μολυβδιάω
ΜΟΛΥΒΔΙΖΩ,μολυβδίζω,,μολυβδίζω,to be leaden in colour,to be leaden in colour,to be leaden in colour,,,,,,http://logeion.uchicago.edu/index.html#μολυβδίζω
ΜΟΛΥΒΔΙΚΟΣ,μολυβδικός,,μολυβδικός,leaden,leaden,leaden,,,,,,http://logeion.uchicago.edu/index.html#μολυβδικός
ΜΟΛΥΒΔΙΝΟΣ,μολύβδινος,,μολύβδινος,"leaden, of lead","leaden, of lead","leaden, of lead",,,,,,http://logeion.uchicago.edu/index.html#μολύβδινος
ΜΟΛΥΒΔΙΟΝ,μολύβδιον,,μολύβδιον,leaden weight,leaden weight,leaden weight,,,,,,http://logeion.uchicago.edu/index.html#μολύβδιον
ΜΟΛΥΒΔΙΣ,μολυβδίς,,μολυβδίς,a leaden weight,a leaden weight,a leaden weight,,,,,,http://logeion.uchicago.edu/index.html#μολυβδίς
ΜΟΛΥΒΔΟΔΕΤΟΣ,μολυβδόδετος,,μολυβδόδετος,fastened with lead,fastened with lead,fastened with lead,,,,,,http://logeion.uchicago.edu/index.html#μολυβδόδετος
ΜΟΛΥΒΔΟΕΙΔΗΣ,μολυβδοειδής,,μολυβδοειδής,like lead,like lead,like lead,,,,,,http://logeion.uchicago.edu/index.html#μολυβδοειδής
ΜΟΛΥΒΔΟΚΟΠΟΣ,μολυβδοκόπος,,μολυβδοκόπος,one who inscribes,one who inscribes,one who inscribes,,,,,,http://logeion.uchicago.edu/index.html#μολυβδοκόπος
ΜΟΛΥΒΔΟΣ,μόλυβδος,,μόλυβδος –ου ὁ,lead,lead,lead,,,,,,http://logeion.uchicago.edu/index.html#μόλυβδος
ΜΟΛΥΒΔΟΤΗΞ,μολυβδοτήξ,,μολυβδοτήξ,melter of lead,melter of lead,melter of lead,,,,,,http://logeion.uchicago.edu/index.html#μολυβδοτήξ
ΜΟΛΥΒΔΟΥΡΓΟΣ,μολυβδουργός,,μολυβδουργός,lead-worker,lead-worker,lead-worker,,,,,,http://logeion.uchicago.edu/index.html#μολυβδουργός
ΜΟΛΥΒΔΟΦΑΝΗΣ,μολυβδοφανής,,μολυβδοφανής,lead-coloured,lead-coloured,lead-coloured,,,,,,http://logeion.uchicago.edu/index.html#μολυβδοφανής
ΜΟΛΥΒΔΟΧΑΛΚΟΣ,μολυβδόχαλκος,,μολυβδόχαλκος,alloy of lead and copper,alloy of lead and copper,alloy of lead and copper,,,,,,http://logeion.uchicago.edu/index.html#μολυβδόχαλκος
ΜΟΛΥΒΔΟΧΟΕΩ,μολυβδοχοέω,,μολυβδοχοέω,"melt lead, work as a plumber","melt lead, work as a plumber","melt lead, work as a plumber",,,,,,http://logeion.uchicago.edu/index.html#μολυβδοχοέω
ΜΟΛΥΒΔΟΧΟΙΑ,μολυβδοχοΐα,,μολυβδοχοΐα,work in molten lead,work in molten lead,work in molten lead,,,,,,http://logeion.uchicago.edu/index.html#μολυβδοχοΐα
ΜΟΛΥΒΔΟΧΟΟΣ,μολυβδοχόος,,μολυβδοχόος,lead-smelter,lead-smelter,lead-smelter,,,,,,http://logeion.uchicago.edu/index.html#μολυβδοχόος
ΜΟΛΥΒΔΟΧΡΟΟΣ,μολυβδόχροος,,μολυβδόχροος,lead-coloured,lead-coloured,lead-coloured,,,,,,http://logeion.uchicago.edu/index.html#μολυβδόχροος
ΜΟΛΥΒΔΟΩ,μολυβδόω,,μολυβδόω,melt like lead,melt like lead,melt like lead,,,,,,http://logeion.uchicago.edu/index.html#μολυβδόω
ΜΟΛΥΒΔΩΜΑ,μολύβδωμα,,μολύβδωμα,lead-work,lead-work,lead-work,,,,,,http://logeion.uchicago.edu/index.html#μολύβδωμα
ΜΟΛΥΒΔΩΣΙΣ,μολύβδωσις,,μολύβδωσις,leading,leading,leading,,,,,,http://logeion.uchicago.edu/index.html#μολύβδωσις
ΜΟΛΥΒΟΥΣ,μολυβοῦς,,μολυβοῦς,leaden,leaden,leaden,,,,,,http://logeion.uchicago.edu/index.html#μολυβοῦς
ΜΟΛΥΒΡΟΣ,μολυβρός,,μολυβρός,lead-coloured,lead-coloured,lead-coloured,,,,,,http://logeion.uchicago.edu/index.html#μολυβρός
ΜΟΛΥΚΡΕΙΟΝ,Μολύκρειον,,Μολύκρειον,Molycreium,Molycreium,Molycreium,,,,,,http://logeion.uchicago.edu/index.html#Μολύκρειον
ΜΟΛΥΝΟΠΡΑΓΜΟΝΕΟΜΑΙ,μολυνοπραγμονέομαι,,μολυνοπραγμονέομαι,to get into dirty quarrels,to get into dirty quarrels,to get into dirty quarrels,,,,,,http://logeion.uchicago.edu/index.html#μολυνοπραγμονέομαι
ΜΟΛΥΝΣΙΣ,μόλυνσις,,μόλυνσις,"defilement, pollution","defilement, pollution","defilement, pollution",,,,,,http://logeion.uchicago.edu/index.html#μόλυνσις
ΜΟΛΥΝΤΟΣ,μολυντός,,μολυντός,apt to make dirty,apt to make dirty,apt to make dirty,,,,,,http://logeion.uchicago.edu/index.html#μολυντός
ΜΟΛΥΝΩ,μολύνω,,μολύνω,"to stain, sully, defile","to stain, sully, defile","to stain, sully, defile",,,,,,http://logeion.uchicago.edu/index.html#μολύνω
ΜΟΛΥΣΜΑ,μόλυσμα,,μόλυσμα,"spot, taint","spot, taint","spot, taint",,,,,,http://logeion.uchicago.edu/index.html#μόλυσμα
ΜΟΛΥΣΜΑΤΩΔΗΣ,μολυσματώδης,,μολυσματώδης,"tainted, polluted","tainted, polluted","tainted, polluted",,,,,,http://logeion.uchicago.edu/index.html#μολυσματώδης
ΜΟΛΥΣΜΟΣ,μολυσμός,,μολυσμός,defilement,defilement,defilement,,,,,,http://logeion.uchicago.edu/index.html#μολυσμός
ΜΟΛΩΝ,Μόλων,,Μόλων,Molon,Molon,Molon,,,,,,http://logeion.uchicago.edu/index.html#Μόλων
ΜΟΜΦΑ,μομφά,,μομφά,censure,censure,censure,,,,,,http://logeion.uchicago.edu/index.html#μομφά
ΜΟΜΦΗ,μομφή,,μομφή –ῆς ἡ,"blame, censure","blame, censure","blame, censure",1,,,0,Noun,http://logeion.uchicago.edu/index.html#μομφή
ΜΟΝΑΓΚΩΝ,μονάγκων,,μονάγκων,one-armed,one-armed,one-armed,,,,,,http://logeion.uchicago.edu/index.html#μονάγκων
ΜΟΝΑΓΡΙΑ,μοναγρία,,μοναγρία,"solitary field, farm","solitary field, farm","solitary field, farm",,,,,,http://logeion.uchicago.edu/index.html#μοναγρία
ΜΟΝΑΔΕΛΦΙΑ,μοναδελφία,,μοναδελφία,possession of only one brother,possession of only one brother,possession of only one brother,,,,,,http://logeion.uchicago.edu/index.html#μοναδελφία
ΜΟΝΑΔΗΝ,μονάδην,,μονάδην,"solitary-wise, only","solitary-wise, only","solitary-wise, only",,,,,,http://logeion.uchicago.edu/index.html#μονάδην
ΜΟΝΑΔΙΑΙΟΣ,μοναδιαῖος,,μοναδιαῖος,of unit magnitude,of unit magnitude,of unit magnitude,,,,,,http://logeion.uchicago.edu/index.html#μοναδιαῖος
ΜΟΝΑΔΙΚΟΣ,μοναδικός,,μοναδικός,consisting of units,consisting of units,consisting of units,,,,,,http://logeion.uchicago.edu/index.html#μοναδικός
ΜΟΝΑΔΙΣΜΟΣ,μοναδισμός,,μοναδισμός,formation of monads,formation of monads,formation of monads,,,,,,http://logeion.uchicago.edu/index.html#μοναδισμός
ΜΟΝΑΔΙΣΤΙ,μοναδιστί,,μοναδιστί,in units,in units,in units,,,,,,http://logeion.uchicago.edu/index.html#μοναδιστί
ΜΟΝΑΖΩ,μονάζω,,μονάζω,to be alone,to be alone,to be alone,,,,,,http://logeion.uchicago.edu/index.html#μονάζω
ΜΟΝΑΚΑΝΘΟΣ,μονάκανθος,,μονάκανθος,with one prickle,with one prickle,with one prickle,,,,,,http://logeion.uchicago.edu/index.html#μονάκανθος
ΜΟΝΑΛΥΣΙΣ,μονάλυσις,,μονάλυσις,single chain,single chain,single chain,,,,,,http://logeion.uchicago.edu/index.html#μονάλυσις
ΜΟΝΑΜΠΥΚΙΑ,μοναμπυκία,,μοναμπυκία,running alone (as opp. to yoked),running alone (as opp. to yoked),running alone (as opp. to yoked),,,,,,http://logeion.uchicago.edu/index.html#μοναμπυκία
ΜΟΝΑΜΠΥΞ,μονάμπυξ,,μονάμπυξ,running alone (as opp. to yoked),running alone (as opp. to yoked),running alone (as opp. to yoked),,,,,,http://logeion.uchicago.edu/index.html#μονάμπυξ
ΜΟΝΑΝΔΡΕΩ,μονανδρέω,,μονανδρέω,to have but one husband,to have but one husband,to have but one husband,,,,,,http://logeion.uchicago.edu/index.html#μονανδρέω
ΜΟΝΑΝΔΡΟΣ,μόνανδρος,,μόνανδρος,having but one husband,having but one husband,having but one husband,,,,,,http://logeion.uchicago.edu/index.html#μόνανδρος
ΜΟΝΑΞ,μονάξ,,μονάξ,"singly, in single combat","singly, in single combat","singly, in single combat",,,,,,http://logeion.uchicago.edu/index.html#μονάξ
ΜΟΝΑΞΙΑ,μοναξία,,μοναξία,solitariness,solitariness,solitariness,,,,,,http://logeion.uchicago.edu/index.html#μοναξία
ΜΟΝΑΠΟΣ,μόναπος,,μόναπος,"(Boeot.) for Eur. bison, aurochs","(Boeot.) for Eur. bison, aurochs","(Boeot.) for Eur. bison, aurochs",,,,,,http://logeion.uchicago.edu/index.html#μόναπος
ΜΟΝΑΡΙΟΣ,μονάριος,,μονάριος,keeper of a μονή,keeper of a μονή,keeper of a μονή,,,,,,http://logeion.uchicago.edu/index.html#μονάριος
ΜΟΝΑΡΤΑΒΙΑ,μοναρταβία,,μοναρταβία,tax of 1 artaba,tax of 1 artaba,tax of 1 artaba,,,,,,http://logeion.uchicago.edu/index.html#μοναρταβία
ΜΟΝΑΡΧΕΙΑ,μοναρχεία,,μοναρχεία,rule of one (poet. for -ία),rule of one (poet. for -ία),rule of one (poet. for -ία),,,,,,http://logeion.uchicago.edu/index.html#μοναρχεία
ΜΟΝΑΡΧΕΩ,μοναρχέω,,μοναρχέω,to be sovereign,to be sovereign,to be sovereign,,,,,,http://logeion.uchicago.edu/index.html#μοναρχέω
ΜΟΝΑΡΧΗΣ,μονάρχης,,μονάρχης,monarch (dub. for -ος),monarch (dub. for -ος),monarch (dub. for -ος),,,,,,http://logeion.uchicago.edu/index.html#μονάρχης
ΜΟΝΑΡΧΙΑ,μονάρχια,,μονάρχια,a festival at Calymna,a festival at Calymna,a festival at Calymna,,,,,,http://logeion.uchicago.edu/index.html#μονάρχια
ΜΟΝΑΡΧΙΑ/2,μοναρχία,,μοναρχία –ας ἡ,"the rule of one, monarchy, sovereignty","the rule of one, monarchy, sovereignty","the rule of one, monarchy, sovereignty",,,,,Noun,http://logeion.uchicago.edu/index.html#μοναρχία
ΜΟΝΑΡΧΙΚΟΣ,μοναρχικός,,μοναρχικός,monarchical,monarchical,monarchical,,,,,,http://logeion.uchicago.edu/index.html#μοναρχικός
ΜΟΝΑΣ,μονάς,,μονάς –άδος ἡ,"alone, solitary","alone, solitary","alone, solitary",3,,,0,Noun,http://logeion.uchicago.edu/index.html#μονάς
ΜΟΝΑΣΜΟΣ,μονασμός,,μονασμός,"solitary life, solitude","solitary life, solitude","solitary life, solitude",,,,,,http://logeion.uchicago.edu/index.html#μονασμός
ΜΟΝΑΣΤΗΡΙΟΣ,μοναστήριος,,μοναστήριος,monastic,monastic,monastic,,,,,,http://logeion.uchicago.edu/index.html#μοναστήριος
ΜΟΝΑΣΤΡΑΒΗΣ,μοναστραβής,,μοναστραβής,with one pack-saddle,with one pack-saddle,with one pack-saddle,,,,,,http://logeion.uchicago.edu/index.html#μοναστραβής
ΜΟΝΑΣΤΡΙΑ,μονάστρια,,μονάστρια,nun,nun,nun,,,,,,http://logeion.uchicago.edu/index.html#μονάστρια
ΜΟΝΑΤΩΡ,μονάτωρ,,μονάτωρ,running alone (as opp. to yoked),running alone (as opp. to yoked),running alone (as opp. to yoked),,,,,,http://logeion.uchicago.edu/index.html#μονάτωρ
ΜΟΝΑΥΛΕΩ,μοναυλέω,,μοναυλέω,to play a solo on the flute,to play a solo on the flute,to play a solo on the flute,,,,,,http://logeion.uchicago.edu/index.html#μοναυλέω
ΜΟΝΑΥΛΙΑ,μοναυλία,,μοναυλία,solo on the flute,solo on the flute,solo on the flute,,,,,,http://logeion.uchicago.edu/index.html#μοναυλία
ΜΟΝΑΥΛΙΑ/2,μοναυλία2,,μοναυλία2,"a living alone, celibacy","a living alone, celibacy","a living alone, celibacy",,,,,,http://logeion.uchicago.edu/index.html#μοναυλία2
ΜΟΝΑΥΛΙΚΟΣ,μοναυλικός,,μοναυλικός,solitary,solitary,solitary,,,,,,http://logeion.uchicago.edu/index.html#μοναυλικός
ΜΟΝΑΥΛΙΟΝ,μοναύλιον,,μοναύλιον,solo instrument,solo instrument,solo instrument,,,,,,http://logeion.uchicago.edu/index.html#μοναύλιον
ΜΟΝΑΥΛΟΣ,μόναυλος,,μόναυλος,a player on the single flute,a player on the single flute,a player on the single flute,,,,,,http://logeion.uchicago.edu/index.html#μόναυλος
