TITLE,LOGEION LEMMA,SEARCH LEMMA,DISPLAY LEMMA,SHORTDEF,LONGDEF,LOGEIONDEF,DECL,IDIOM,REG ADJ/ADV,PROPER,PART-OF-SPEECH,LOGEION LINK
ΑΝΑΤΡΟΧΑΣΜΟΣ,ἀνατροχασμός,,ἀνατροχασμός,running backwards,running backwards,running backwards,,,,,,http://logeion.uchicago.edu/index.html#ἀνατροχασμός
ΑΝΑΤΡΥΓΑΩ,ἀνατρυγάω,,ἀνατρυγάω,glean grapes off again,glean grapes off again,glean grapes off again,,,,,,http://logeion.uchicago.edu/index.html#ἀνατρυγάω
ΑΝΑΤΤΙΚΟΣ,ἀναττικός,,ἀναττικός,alien to the Attic dialect,alien to the Attic dialect,alien to the Attic dialect,,,,,,http://logeion.uchicago.edu/index.html#ἀναττικός
ΑΝΑΤΥΛΙΣΣΩ,ἀνατυλίσσω,,ἀνατυλίσσω,to unroll,to unroll,to unroll,,,,,,http://logeion.uchicago.edu/index.html#ἀνατυλίσσω
ΑΝΑΤΥΠΟΩ,ἀνατυπόω,,ἀνατυπόω,to impress again,to impress again,to impress again,,,,,,http://logeion.uchicago.edu/index.html#ἀνατυπόω
ΑΝΑΤΥΠΩΜΑ,ἀνατύπωμα,,ἀνατύπωμα,mental image,mental image,mental image,,,,,,http://logeion.uchicago.edu/index.html#ἀνατύπωμα
ΑΝΑΤΥΠΩΤΙΚΟΣ,ἀνατυπωτικός,,ἀνατυπωτικός,representing,representing,representing,,,,,,http://logeion.uchicago.edu/index.html#ἀνατυπωτικός
ΑΝΑΤΥΡΒΑΖΩ,ἀνατυρβάζω,,ἀνατυρβάζω,"to stir up, confound","to stir up, confound","to stir up, confound",,,,,,http://logeion.uchicago.edu/index.html#ἀνατυρβάζω
ΑΝΑΥΔΑΩ,ἀναυδάω,,ἀναυδάω,uplift the voice,uplift the voice,uplift the voice,,,,,,http://logeion.uchicago.edu/index.html#ἀναυδάω
ΑΝΑΥΔΗΣ,ἀναυδής,,ἀναυδής,speechless,speechless,speechless,,,,,,http://logeion.uchicago.edu/index.html#ἀναυδής
ΑΝΑΥΔΗΤΟΣ,ἀναύδητος,,ἀναύδητος –ον,"not to be spoken, unutterable, ineffable","not to be spoken, unutterable, ineffable","not to be spoken, unutterable, ineffable",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἀναύδητος
ΑΝΑΥΔΙΑ,ἀναυδία,,ἀναυδία,speechlessness,speechlessness,speechlessness,,,,,,http://logeion.uchicago.edu/index.html#ἀναυδία
ΑΝΑΥΔΟΣ,ἄναυδος,,ἄναυδος –ον,"speechless, silent","speechless, silent","speechless, silent",1,,,0,Adjective,http://logeion.uchicago.edu/index.html#ἄναυδος
ΑΝΑΥΛΕΙ,ἀναυλεί,,ἀναυλεί,without passage-money,without passage-money,without passage-money,,,,,,http://logeion.uchicago.edu/index.html#ἀναυλεί
ΑΝΑΥΛΟΣ,ἄναυλος,,ἄναυλος,without the flute,without the flute,without the flute,,,,,,http://logeion.uchicago.edu/index.html#ἄναυλος
ΑΝΑΥΛΟΣ/2,ἄναυλος2,,ἄναυλος2,weary of its stall,weary of its stall,weary of its stall,,,,,,http://logeion.uchicago.edu/index.html#ἄναυλος2
ΑΝΑΥΛΟΧΗΤΟΣ,ἀναυλόχητος,,ἀναυλόχητος,not brought to haven,not brought to haven,not brought to haven,,,,,,http://logeion.uchicago.edu/index.html#ἀναυλόχητος
ΑΝΑΥΜΑΧΗΤΟΣ,ἀναυμάχητος,,ἀναυμάχητος,without sea-fight,without sea-fight,without sea-fight,,,,,,http://logeion.uchicago.edu/index.html#ἀναυμάχητος
ΑΝΑΥΜΑΧΙΟΥ,ἀναυμαχίου,,ἀναυμαχίου,indictment,indictment,indictment,,,,,,http://logeion.uchicago.edu/index.html#ἀναυμαχίου
ΑΝΑΥΞΑΝΩ,ἀναυξάνω,,ἀναυξάνω,increase,increase,increase,,,,,,http://logeion.uchicago.edu/index.html#ἀναυξάνω
ΑΝΑΥΞΗΣ,ἀναυξής,,ἀναυξής,not increasing,not increasing,not increasing,,,,,,http://logeion.uchicago.edu/index.html#ἀναυξής
ΑΝΑΥΞΗΣΙΑ,ἀναυξησία,,ἀναυξησία,omission of the augment,omission of the augment,omission of the augment,,,,,,http://logeion.uchicago.edu/index.html#ἀναυξησία
ΑΝΑΥΞΗΤΟΣ,ἀναύξητος,,ἀναύξητος,without augment,without augment,without augment,,,,,,http://logeion.uchicago.edu/index.html#ἀναύξητος
ΑΝΑΥΞΙΑ,ἀναυξία,,ἀναυξία,defect in growth,defect in growth,defect in growth,,,,,,http://logeion.uchicago.edu/index.html#ἀναυξία
ΑΝΑΥΡΟΣ,Ἄναυρος,,Ἄναυρος,a river in Thessaly,a river in Thessaly,a river in Thessaly,,,,,,http://logeion.uchicago.edu/index.html#Ἄναυρος
ΑΝΑΥΡΟΣ/2,ἄναυρος,,ἄναυρος,"without air, windless, still","without air, windless, still","without air, windless, still",,,,,,http://logeion.uchicago.edu/index.html#ἄναυρος
ΑΝΑΥΣ,ἄναυς,,ἄναυς,without ships,without ships,without ships,,,,,,http://logeion.uchicago.edu/index.html#ἄναυς
ΑΝΑΥΤΕΩ,ἀναϋτέω,,ἀναϋτέω,shout aloud,shout aloud,shout aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀναϋτέω
ΑΝΑΥΤΟΥΡΓΗΤΟΣ,ἀναυτούργητος,,ἀναυτούργητος,not to be cultivated,not to be cultivated,not to be cultivated,,,,,,http://logeion.uchicago.edu/index.html#ἀναυτούργητος
ΑΝΑΥΧΗΝ,ἀναύχην,,ἀναύχην,without neck,without neck,without neck,,,,,,http://logeion.uchicago.edu/index.html#ἀναύχην
ΑΝΑΥΩ,ἀναύω,,ἀναύω,to cry aloud,to cry aloud,to cry aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀναύω
ΑΝΑΦΑΙΝΩ,ἀναφαίνω,,ἀναφαίνω ἀναφανῶ ἀνέφηνα,"to make to give light, make to blaze up","to make to give light, make to blaze up","to make to give light, make to blaze up",,,,,,http://logeion.uchicago.edu/index.html#ἀναφαίνω
ΑΝΑΦΑΙΡΕΤΟΣ,ἀναφαίρετος,,ἀναφαίρετος,not to be taken away,not to be taken away,not to be taken away,,,,,,http://logeion.uchicago.edu/index.html#ἀναφαίρετος
ΑΝΑΦΑΛΑΚΡΟΣ,ἀναφάλακρος,,ἀναφάλακρος,forehead-bald,forehead-bald,forehead-bald,,,,,,http://logeion.uchicago.edu/index.html#ἀναφάλακρος
ΑΝΑΦΑΛΑΝΤΙΑΣ,ἀναφαλαντίας,,ἀναφαλαντίας,bald in front,bald in front,bald in front,,,,,,http://logeion.uchicago.edu/index.html#ἀναφαλαντίας
ΑΝΑΦΑΛΑΝΤΙΑΣΙΣ,ἀναφαλαντίασις,,ἀναφαλαντίασις,forehead-baldness,forehead-baldness,forehead-baldness,,,,,,http://logeion.uchicago.edu/index.html#ἀναφαλαντίασις
ΑΝΑΦΑΛΑΝΤΟΣ,ἀναφάλαντος,,ἀναφάλαντος,forehead-bald,forehead-bald,forehead-bald,,,,,,http://logeion.uchicago.edu/index.html#ἀναφάλαντος
ΑΝΑΦΑΛΑΝΤΩΜΑ,ἀναφαλάντωμα,,ἀναφαλάντωμα,forehead-baldness,forehead-baldness,forehead-baldness,,,,,,http://logeion.uchicago.edu/index.html#ἀναφαλάντωμα
ΑΝΑΦΑΝΔΑ,ἀναφανδά,,ἀναφανδά,"visibly, openly","visibly, openly","visibly, openly",,,,,,http://logeion.uchicago.edu/index.html#ἀναφανδά
ΑΝΑΦΑΝΣΙΣ,ἀνάφανσις,,ἀνάφανσις,appearance,appearance,appearance,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφανσις
ΑΝΑΦΕΡΩ,ἀναφέρω,Αναφερω,ἀναφέρω ἀνοἴσω ἀωήνεγκα ἀνενήνοχα ἀνενήνεγμαι ἀνηνέχθην,"bring up, bring back, uphold","to bring up, bring back","to bring up, bring back",,,,,Verb,http://logeion.uchicago.edu/index.html#ἀναφέρω
ΑΝΑΦΕΥΓΩ,ἀναφεύγω,,ἀναφεύγω,to flee up,to flee up,to flee up,,,,,,http://logeion.uchicago.edu/index.html#ἀναφεύγω
ΑΝΑΦΕΥΚΤΙΚΟΣ,ἀναφευκτικός,,ἀναφευκτικός,given to flight,given to flight,given to flight,,,,,,http://logeion.uchicago.edu/index.html#ἀναφευκτικός
ΑΝΑΦΕΥΞΙΣ,ἀνάφευξις,,ἀνάφευξις,fleeing away,fleeing away,fleeing away,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφευξις
ΑΝΑΦΗΣ,ἀναφής,,ἀναφής,"not to be touched, impalpable","not to be touched, impalpable","not to be touched, impalpable",,,,,,http://logeion.uchicago.edu/index.html#ἀναφής
ΑΝΑΦΘΕΓΓΟΜΑΙ,ἀναφθέγγομαι,,ἀναφθέγγομαι,to call out aloud,to call out aloud,to call out aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀναφθέγγομαι
ΑΝΑΦΘΕΓΜΑ,ἀνάφθεγμα,,ἀνάφθεγμα,utterance,utterance,utterance,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφθεγμα
ΑΝΑΦΘΕΓΞΙΣ,ἀνάφθεγξις,,ἀνάφθεγξις,mode of utterance,mode of utterance,mode of utterance,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφθεγξις
ΑΝΑΦΘΕΙΡΟΜΑΙ,ἀναφθείρομαι,,ἀναφθείρομαι,to be undone,to be undone,to be undone,,,,,,http://logeion.uchicago.edu/index.html#ἀναφθείρομαι
ΑΝΑΦΛΑΣΜΟΣ,ἀναφλασμός,,ἀναφλασμός,masturbation,masturbation,masturbation,,,,,,http://logeion.uchicago.edu/index.html#ἀναφλασμός
ΑΝΑΦΛΑΩ,ἀναφλάω,,ἀναφλάω,masturbari,masturbari,masturbari,,,,,,http://logeion.uchicago.edu/index.html#ἀναφλάω
ΑΝΑΦΛΕΓΜΑΙΝΩ,ἀναφλεγμαίνω,,ἀναφλεγμαίνω,to inflame and swell up,to inflame and swell up,to inflame and swell up,,,,,,http://logeion.uchicago.edu/index.html#ἀναφλεγμαίνω
ΑΝΑΦΛΕΓΩ,ἀναφλέγω,,ἀναφλέγω,"to light up, rekindle","to light up, rekindle","to light up, rekindle",,,,,,http://logeion.uchicago.edu/index.html#ἀναφλέγω
ΑΝΑΦΛΕΞΙΣ,ἀνάφλεξις,,ἀνάφλεξις,a lighting up,a lighting up,a lighting up,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφλεξις
ΑΝΑΦΛΟΓΙΖΩ,ἀναφλογίζω,,ἀναφλογίζω,Epigr.inc.,Epigr.inc.,Epigr.inc.,,,,,,http://logeion.uchicago.edu/index.html#ἀναφλογίζω
ΑΝΑΦΛΥΣΤΙΟΣ,Ἀναφλύστιος,,Ἀναφλύστιος,(inhabitant of the deme) of Anaphlystos,(inhabitant of the deme) of Anaphlystos,(inhabitant of the deme) of Anaphlystos,,,,,,http://logeion.uchicago.edu/index.html#Ἀναφλύστιος
ΑΝΑΦΛΥΩ,ἀναφλύω,,ἀναφλύω,to bubble,to bubble,to bubble,,,,,,http://logeion.uchicago.edu/index.html#ἀναφλύω
ΑΝΑΦΟΒΕΩ,ἀναφοβέω,,ἀναφοβέω,to frighten away,to frighten away,to frighten away,,,,,,http://logeion.uchicago.edu/index.html#ἀναφοβέω
ΑΝΑΦΟΙΝΙΣΣΩ,ἀναφοινίσσω,,ἀναφοινίσσω,"blush, redden","blush, redden","blush, redden",,,,,,http://logeion.uchicago.edu/index.html#ἀναφοινίσσω
ΑΝΑΦΟΙΤΑΩ,ἀναφοιτάω,,ἀναφοιτάω,go back,go back,go back,,,,,,http://logeion.uchicago.edu/index.html#ἀναφοιτάω
ΑΝΑΦΟΡΑ,ἀναφορά,,ἀναφορά,"coming up, rising; a carrying back, reference","coming up, rising; a carrying back, reference","coming up, rising; a carrying back, reference",,,,,,http://logeion.uchicago.edu/index.html#ἀναφορά
ΑΝΑΦΟΡΕΥΣ,ἀναφορεύς,,ἀναφορεύς,"bearer, bearing-pole","bearer, bearing-pole","bearer, bearing-pole",,,,,,http://logeion.uchicago.edu/index.html#ἀναφορεύς
ΑΝΑΦΟΡΙΚΟΣ,ἀναφορικός,,ἀναφορικός,standing in relation,standing in relation,standing in relation,,,,,,http://logeion.uchicago.edu/index.html#ἀναφορικός
ΑΝΑΦΟΡΙΟΝ,ἀναφόριον,,ἀναφόριον,"petition, proposal","petition, proposal","petition, proposal",,,,,,http://logeion.uchicago.edu/index.html#ἀναφόριον
ΑΝΑΦΟΡΜΙΖΟΜΑΙ,ἀναφορμίζομαι,,ἀναφορμίζομαι,play a prelude,play a prelude,play a prelude,,,,,,http://logeion.uchicago.edu/index.html#ἀναφορμίζομαι
ΑΝΑΦΟΡΟΝ,ἀνάφορον,,ἀνάφορον,a pole,a pole,a pole,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφορον
ΑΝΑΦΡΑΖΟΜΑΙ,ἀναφράζομαι,,ἀναφράζομαι,to be aware of,to be aware of,to be aware of,,,,,,http://logeion.uchicago.edu/index.html#ἀναφράζομαι
ΑΝΑΦΡΑΖΩ,ἀναφράζω,,ἀναφράζω,"relate, describe","relate, describe","relate, describe",,,,,,http://logeion.uchicago.edu/index.html#ἀναφράζω
ΑΝΑΦΡΑΣΣΩ,ἀναφράσσω,,ἀναφράσσω,"barricade again, block up","barricade again, block up","barricade again, block up",,,,,,http://logeion.uchicago.edu/index.html#ἀναφράσσω
ΑΝΑΦΡΙΖΩ,ἀναφρίζω,,ἀναφρίζω,cover with foam,cover with foam,cover with foam,,,,,,http://logeion.uchicago.edu/index.html#ἀναφρίζω
ΑΝΑΦΡΙΣΣΩ,ἀναφρίσσω,,ἀναφρίσσω,bristle up,bristle up,bristle up,,,,,,http://logeion.uchicago.edu/index.html#ἀναφρίσσω
ΑΝΑΦΡΟΔΙΣΙΑ,ἀναφροδισία,,ἀναφροδισία,"want of power to inspire love, lack of charm","want of power to inspire love, lack of charm","want of power to inspire love, lack of charm",,,,,,http://logeion.uchicago.edu/index.html#ἀναφροδισία
ΑΝΑΦΡΟΔΙΤΟΣ,ἀναφρόδιτος,,ἀναφρόδιτος,without the favour of Venus,without the favour of Venus,without the favour of Venus,,,,,,http://logeion.uchicago.edu/index.html#ἀναφρόδιτος
ΑΝΑΦΡΟΝΕΩ,ἀναφρονέω,,ἀναφρονέω,to come back to one's senses,to come back to one's senses,to come back to one's senses,,,,,,http://logeion.uchicago.edu/index.html#ἀναφρονέω
ΑΝΑΦΡΟΝΤΙΖΩ,ἀναφροντίζω,,ἀναφροντίζω,to meditate how,to meditate how,to meditate how,,,,,,http://logeion.uchicago.edu/index.html#ἀναφροντίζω
ΑΝΑΦΡΟΣ,ἄναφρος,,ἄναφρος,without froth,without froth,without froth,,,,,,http://logeion.uchicago.edu/index.html#ἄναφρος
ΑΝΑΦΡΥΓΩ,ἀναφρύγω,,ἀναφρύγω,dry up,dry up,dry up,,,,,,http://logeion.uchicago.edu/index.html#ἀναφρύγω
ΑΝΑΦΥΓΗ,ἀναφυγή,,ἀναφυγή,escape from,escape from,escape from,,,,,,http://logeion.uchicago.edu/index.html#ἀναφυγή
ΑΝΑΦΥΗΣΙΣ,ἀναφύησις,,ἀναφύησις,"springing up, growth","springing up, growth","springing up, growth",,,,,,http://logeion.uchicago.edu/index.html#ἀναφύησις
ΑΝΑΦΥΛΑΣΣΩ,ἀναφυλάσσω,,ἀναφυλάσσω,guard,guard,guard,,,,,,http://logeion.uchicago.edu/index.html#ἀναφυλάσσω
ΑΝΑΦΥΡΑΩ,ἀναφυράω,,ἀναφυράω,mix up well,mix up well,mix up well,,,,,,http://logeion.uchicago.edu/index.html#ἀναφυράω
ΑΝΑΦΥΡΩ,ἀναφύρω,,ἀναφύρω,"to mix up, confound","to mix up, confound","to mix up, confound",,,,,,http://logeion.uchicago.edu/index.html#ἀναφύρω
ΑΝΑΦΥΣΑΩ,ἀναφυσάω,,ἀναφυσάω,"to blow up; mid. be puffed up, arrogant","to blow up; mid. be puffed up, arrogant","to blow up; mid. be puffed up, arrogant",,,,,,http://logeion.uchicago.edu/index.html#ἀναφυσάω
ΑΝΑΦΥΣΗΜΑ,ἀναφύσημα,,ἀναφύσημα,"upward blast, eruption","upward blast, eruption","upward blast, eruption",,,,,,http://logeion.uchicago.edu/index.html#ἀναφύσημα
ΑΝΑΦΥΣΗΣΙΣ,ἀναφύσησις,,ἀναφύσησις,upward blast,upward blast,upward blast,,,,,,http://logeion.uchicago.edu/index.html#ἀναφύσησις
ΑΝΑΦΥΣΗΤΟΣ,ἀναφυσητός,,ἀναφυσητός,"blown up, into","blown up, into","blown up, into",,,,,,http://logeion.uchicago.edu/index.html#ἀναφυσητός
ΑΝΑΦΥΣΙΑΩ,ἀναφυσιάω,,ἀναφυσιάω,to blow upwards,to blow upwards,to blow upwards,,,,,,http://logeion.uchicago.edu/index.html#ἀναφυσιάω
ΑΝΑΦΥΣΙΣ,ἀνάφυσις,,ἀνάφυσις,growing again,growing again,growing again,,,,,,http://logeion.uchicago.edu/index.html#ἀνάφυσις
ΑΝΑΦΥΣΣΩ,ἀναφύσσω,,ἀναφύσσω,draw water,draw water,draw water,,,,,,http://logeion.uchicago.edu/index.html#ἀναφύσσω
ΑΝΑΦΥΤΕΥΩ,ἀναφυτεύω,,ἀναφυτεύω,plant,plant,plant,,,,,,http://logeion.uchicago.edu/index.html#ἀναφυτεύω
ΑΝΑΦΥΩ,ἀναφύω,,ἀναφύω,"to produce again, to let grow","to produce again, to let grow","to produce again, to let grow",,,,,,http://logeion.uchicago.edu/index.html#ἀναφύω
ΑΝΑΦΩΝΕΩ,ἀναφωνέω,,ἀναφωνέω,"to call aloud, declaim","to call aloud, declaim","to call aloud, declaim",,,,,,http://logeion.uchicago.edu/index.html#ἀναφωνέω
ΑΝΑΦΩΝΗ,ἀναφωνή,,ἀναφωνή,crying aloud,crying aloud,crying aloud,,,,,,http://logeion.uchicago.edu/index.html#ἀναφωνή
ΑΝΑΦΩΝΗΜΑ,ἀναφώνημα,,ἀναφώνημα,a proclamation,a proclamation,a proclamation,,,,,,http://logeion.uchicago.edu/index.html#ἀναφώνημα
ΑΝΑΦΩΝΗΣΙΣ,ἀναφώνησις,,ἀναφώνησις,"an outcry, ejaculation","an outcry, ejaculation","an outcry, ejaculation",,,,,,http://logeion.uchicago.edu/index.html#ἀναφώνησις
ΑΝΑΦΩΝΗΤΗΣ,ἀναφωνητής,,ἀναφωνητής,nomenclator,nomenclator,nomenclator,,,,,,http://logeion.uchicago.edu/index.html#ἀναφωνητής
ΑΝΑΦΩΝΗΤΙΚΩΣ,ἀναφωνητικῶς,,ἀναφωνητικῶς,as an exclamation,as an exclamation,as an exclamation,,,,,,http://logeion.uchicago.edu/index.html#ἀναφωνητικῶς
ΑΝΑΧΑΖΟΜΑΙ,ἀναχάζομαι,,ἀναχάζομαι,"draw back, withdraw;","draw back, withdraw;","draw back, withdraw;",,,,,,http://logeion.uchicago.edu/index.html#ἀναχάζομαι
ΑΝΑΧΑΖΩ,ἀναχάζω,,ἀναχάζω,"to make to recoil, force back","to make to recoil, force back","to make to recoil, force back",,,,,,http://logeion.uchicago.edu/index.html#ἀναχάζω
ΑΝΑΧΑΙΤΙΖΩ,ἀναχαιτίζω,,ἀναχαιτίζω,"to throw back the mane, rear up","to throw back the mane, rear up","to throw back the mane, rear up",,,,,,http://logeion.uchicago.edu/index.html#ἀναχαιτίζω
ΑΝΑΧΑΙΤΙΣΙΣ,ἀναχαίτισις,,ἀναχαίτισις,restraint,restraint,restraint,,,,,,http://logeion.uchicago.edu/index.html#ἀναχαίτισις
ΑΝΑΧΑΛΑΣΜΟΣ,ἀναχαλασμός,,ἀναχαλασμός,relaxation,relaxation,relaxation,,,,,,http://logeion.uchicago.edu/index.html#ἀναχαλασμός
ΑΝΑΧΑΛΑΣΤΙΚΟΣ,ἀναχαλαστικός,,ἀναχαλαστικός,relaxing,relaxing,relaxing,,,,,,http://logeion.uchicago.edu/index.html#ἀναχαλαστικός
ΑΝΑΧΑΛΑΩ,ἀναχαλάω,,ἀναχαλάω,relax,relax,relax,,,,,,http://logeion.uchicago.edu/index.html#ἀναχαλάω
